customer_id,order_date,order_value,order_qty_articles
17863,2011-03-30,481.2,416
13078,2011-03-30,383.07,115
12823,2011-03-30,459,60
18198,2011-03-30,284.67,233
15189,2011-03-30,132.7,38
17677,2011-03-30,1408.7,901
17594,2011-03-30,315,220
13802,2011-03-30,2161.32,1104
16092,2011-03-30,310.87,211
14646,2011-03-30,1807.04,1208
13509,2011-03-30,313.5,386
16558,2011-03-30,174.31,171
14828,2011-03-30,493.92,696
14099,2011-03-30,244.13,236
14572,2011-03-30,116.45,31
15353,2011-03-30,465.37,212
16218,2011-03-30,216.3,126
14810,2011-03-30,136.99,65
14146,2011-03-30,662.3,260
16019,2011-03-30,303.32,60
13316,2011-03-30,1622.48,2048
13720,2011-03-30,266.2,204
14272,2011-03-30,132.09,87
15981,2011-03-30,600,376
15364,2011-03-30,331.8,84
12921,2011-03-30,-87.3,-32
15812,2011-03-30,519.96,388
16954,2011-03-30,180.38,58
13082,2011-03-30,435,612
12971,2011-03-30,91.8,36
17616,2011-03-30,81.6,32
14525,2011-03-31,305.15,274
14527,2011-03-31,127.99,54
14543,2011-03-31,12.99,34
12601,2011-03-31,111,49
12782,2011-03-31,415.52,174
14911,2011-03-31,168.4,45
14056,2011-03-31,276.94,86
14790,2011-03-31,152.16,136
16398,2011-03-31,1169.95,503
17841,2011-03-31,213,115
14818,2011-03-31,118.25,31
13118,2011-03-31,423.55,127
13089,2011-03-31,1622.41,725
12909,2011-03-31,903.45,598
14479,2011-03-31,141.85,59
16801,2011-03-31,-751.9,-186
17365,2011-03-31,543.6,785
13126,2011-03-31,320.17,431
16600,2011-03-31,111.6,186
16681,2011-03-31,301.6,246
18041,2011-03-31,225.49,275
12731,2011-03-31,2350.46,1078
14410,2011-03-31,106.75,33
15061,2011-03-31,872.56,500
13571,2011-03-31,145.27,77
17075,2011-03-31,113.12,57
17088,2011-03-31,1015.83,355
15856,2011-03-31,516.29,379
17735,2011-03-31,652.52,626
16401,2011-03-31,306.6,376
13883,2011-03-31,980.41,457
12678,2011-03-31,3243.13,2271
17861,2011-03-31,216.12,255
18172,2011-03-31,269.62,184
17071,2011-03-31,204.78,148
15894,2011-03-31,106.81,53
16839,2011-03-31,840.38,314
17315,2011-03-31,205.75,147
18037,2011-03-31,3.9,2
18223,2011-03-31,490.99,217
14064,2011-03-31,375.35,906
14952,2011-03-31,-26.3,-10
16698,2011-03-31,1182,520
17781,2011-03-31,102,8
12619,2011-03-31,205.98,44
16365,2011-03-31,120.9,102
14794,2011-03-31,16.95,1
17526,2011-03-31,-195.5,-23
13573,2011-03-31,31.77,10
16386,2011-03-31,61.1,26
13777,2011-03-31,-20.4,-8
13225,2011-03-31,-380.8,-64
17400,2011-03-31,11.8,4
16960,2011-04-01,201.53,95
13184,2011-04-01,94.9,71
14543,2011-04-01,283.21,30
12569,2011-04-01,348.68,115
12415,2011-04-01,350,1
14852,2011-04-01,490.4,368
13137,2011-04-01,645.91,392
13124,2011-04-01,1317.8,693
16180,2011-04-01,413.88,228
14419,2011-04-01,183.46,107
12949,2011-04-01,1534.3,909
17613,2011-04-01,239.75,71
16609,2011-04-01,557.53,255
14911,2011-04-01,1407.19,713
14970,2011-04-01,444.75,65
13418,2011-04-01,362.24,425
13694,2011-04-01,227.46,994
15018,2011-04-01,180.09,73
17965,2011-04-01,270.1,87
12877,2011-04-01,87.1,34
18118,2011-04-01,125.63,47
12523,2011-04-01,138.75,88
18230,2011-04-01,386.22,210
18263,2011-04-01,307.6,328
12748,2011-04-01,25.5,8
15601,2011-04-01,266.85,215
13636,2011-04-01,249.6,153
17288,2011-04-01,127.3,110
15605,2011-04-01,312.58,130
15856,2011-04-01,785.5,553
18161,2011-04-01,244.79,109
15197,2011-04-01,216.75,124
17287,2011-04-01,145.24,120
13758,2011-04-01,316.9,108
15860,2011-04-01,292.85,101
15356,2011-04-01,212.13,122
13169,2011-04-01,505.2,96
16592,2011-04-01,347.47,345
15179,2011-04-01,102,40
16333,2011-04-01,4187.76,6072
17580,2011-04-01,47.7,6
16214,2011-04-01,206.7,34
13767,2011-04-01,291.44,128
13468,2011-04-01,297.12,200
12781,2011-04-01,-57.51,-39
14195,2011-04-01,828.4,736
15291,2011-04-01,396,288
12731,2011-04-01,252,240
15045,2011-04-01,-102,-8
16928,2011-04-01,135,108
17457,2011-04-01,313.38,114
17758,2011-04-03,583.79,407
17085,2011-04-03,244.5,151
18116,2011-04-03,201.01,113
17050,2011-04-03,687.13,367
13269,2011-04-03,704.6,515
17629,2011-04-03,266.36,219
17337,2011-04-03,428.1,248
16010,2011-04-03,178.65,103
16678,2011-04-03,282.6,188
13623,2011-04-03,146.99,19
15482,2011-04-03,713.8,184
17744,2011-04-03,280.56,364
14023,2011-04-03,273.14,162
17381,2011-04-03,1126.83,2341
18109,2011-04-03,259.6,86
17243,2011-04-03,116.65,45
13408,2011-04-03,231.3,106
13263,2011-04-04,406.82,255
12678,2011-04-04,134,1
12682,2011-04-04,585.55,297
12471,2011-04-04,674.29,390
14911,2011-04-04,264.3,77
13668,2011-04-04,221.25,112
17774,2011-04-04,375,123
13319,2011-04-04,599.84,216
17419,2011-04-04,357.5,144
14711,2011-04-04,184.41,114
15039,2011-04-04,435.56,181
14606,2011-04-04,122.98,56
14688,2011-04-04,375.16,266
13198,2011-04-04,903.01,835
15752,2011-04-04,403.78,340
16422,2011-04-04,2298,1648
13004,2011-04-04,451.78,448
17848,2011-04-04,174.46,141
14719,2011-04-04,223.46,188
15289,2011-04-04,375.45,333
17725,2011-04-04,299.49,155
14410,2011-04-04,91.48,78
15756,2011-04-04,123.59,45
13294,2011-04-04,483.65,317
14895,2011-04-04,500.35,181
17716,2011-04-04,786.16,386
13015,2011-04-04,664.77,275
15311,2011-04-04,1688.65,1038
13767,2011-04-04,665.02,296
15838,2011-04-04,825.96,428
13098,2011-04-04,357.7,168
16224,2011-04-04,167.47,79
15493,2011-04-04,412.49,106
17648,2011-04-04,583.87,169
15874,2011-04-04,-26.6,-7
14156,2011-04-04,2183.82,1162
17114,2011-04-04,130.2,20
13984,2011-04-04,432.48,408
17669,2011-04-04,475.5,234
17886,2011-04-04,223.19,93
17214,2011-04-04,160.57,63
18044,2011-04-04,124.15,27
12971,2011-04-04,214.2,92
12434,2011-04-04,-13.2,-8
12755,2011-04-04,-1591.2,-624
12348,2011-04-05,367,269
16919,2011-04-05,184.84,90
17841,2011-04-05,197.06,214
14546,2011-04-05,543.92,352
13089,2011-04-05,838.08,250
17596,2011-04-05,354.29,729
14535,2011-04-05,853.97,462
15572,2011-04-05,430.13,207
13018,2011-04-05,493.45,441
17409,2011-04-05,260.55,41
14646,2011-04-05,2284.2,1336
16915,2011-04-05,112.49,29
14849,2011-04-05,422.34,377
13013,2011-04-05,649.32,355
12474,2011-04-05,-21.55,-7
12744,2011-04-05,2118.74,1384
16394,2011-04-05,306.89,403
16906,2011-04-05,114.64,45
12779,2011-04-05,705.84,432
16817,2011-04-05,215.9,70
12753,2011-04-05,3599.38,1626
15244,2011-04-05,297.94,240
16170,2011-04-05,316.02,202
15727,2011-04-05,784.45,393
17470,2011-04-05,304.13,489
15145,2011-04-05,422.23,251
17618,2011-04-05,346.5,86
12951,2011-04-05,155.19,55
13468,2011-04-05,173.24,93
15194,2011-04-05,335.07,145
13798,2011-04-05,382.82,222
17940,2011-04-05,259.2,1296
17857,2011-04-05,5424,1600
17644,2011-04-05,-32.55,-15
13525,2011-04-05,282.88,208
12901,2011-04-05,83.4,12
17725,2011-04-05,-39.2,-16
15521,2011-04-05,505,22
15938,2011-04-05,105,84
12668,2011-04-05,-34.8,-24
16696,2011-04-05,35.4,12
16422,2011-04-05,105,84
16713,2011-04-06,305.26,167
17719,2011-04-06,312.19,109
17690,2011-04-06,311.6,88
13771,2011-04-06,871.6,594
14534,2011-04-06,187.7,141
17783,2011-04-06,112.41,53
17811,2011-04-06,113.1,42
17042,2011-04-06,273.21,329
15529,2011-04-06,198.91,99
13515,2011-04-06,203.4,180
14911,2011-04-06,955.99,655
16241,2011-04-06,229.27,116
16672,2011-04-06,480.9,150
15311,2011-04-06,703.54,517
15201,2011-04-06,301.48,308
16031,2011-04-06,305.63,219
14701,2011-04-06,275.1,129
14606,2011-04-06,146.92,92
17682,2011-04-06,365.79,185
13098,2011-04-06,1722.02,1120
16161,2011-04-06,345.35,165
14220,2011-04-06,319.42,138
16670,2011-04-06,554.38,444
13266,2011-04-06,303.95,433
13491,2011-04-06,136.92,192
16378,2011-04-06,75.9,42
17045,2011-04-06,39.95,1
14403,2011-04-06,790.7,274
12481,2011-04-06,-5.46,-14
17440,2011-04-06,124.62,162
15005,2011-04-07,144.86,94
12423,2011-04-07,255.36,248
12428,2011-04-07,-62.11,-30
12721,2011-04-07,366.2,239
14911,2011-04-07,583.41,390
17735,2011-04-07,571.3,330
14667,2011-04-07,388.77,205
14465,2011-04-07,461.32,219
13854,2011-04-07,429.9,82
14395,2011-04-07,178.18,151
15719,2011-04-07,336.38,169
15281,2011-04-07,104.4,32
15800,2011-04-07,244.5,108
17133,2011-04-07,358.25,131
13230,2011-04-07,203.2,109
15939,2011-04-07,1072.2,820
17869,2011-04-07,91.09,17
15646,2011-04-07,150.24,140
16469,2011-04-07,276.88,114
12347,2011-04-07,636.25,483
16261,2011-04-07,254.96,139
14446,2011-04-07,303.04,318
15910,2011-04-07,118.89,82
14449,2011-04-07,191.06,194
16515,2011-04-07,301.82,111
14239,2011-04-07,144.95,53
14903,2011-04-07,580.58,284
15235,2011-04-07,229.3,98
15530,2011-04-07,553.13,324
14527,2011-04-07,28.81,13
17928,2011-04-07,78.26,46
15916,2011-04-07,160.12,64
13102,2011-04-07,574.56,390
18272,2011-04-07,639.82,512
13731,2011-04-07,308.12,166
13752,2011-04-07,277.6,224
16255,2011-04-07,168.46,195
14912,2011-04-07,482.79,445
15754,2011-04-07,91.8,36
16745,2011-04-07,267.1,152
14961,2011-04-07,348.85,239
17790,2011-04-07,107.07,39
13005,2011-04-07,321.65,135
16584,2011-04-07,-28.05,-11
13748,2011-04-07,229.4,84
13892,2011-04-07,54.52,140
13777,2011-04-07,326.4,96
13950,2011-04-07,179.31,81
16043,2011-04-07,144.1,102
13718,2011-04-07,192.5,38
13089,2011-04-07,312,112
15694,2011-04-07,365.4,36
16701,2011-04-07,-28.9,-14
16209,2011-04-07,305.95,245
16422,2011-04-07,-102,-40
12949,2011-04-07,-15,-12
12647,2011-04-08,350.76,88
12717,2011-04-08,609.74,262
15815,2011-04-08,453,192
18061,2011-04-08,213.8,66
13362,2011-04-08,768.83,391
13962,2011-04-08,117.6,30
16133,2011-04-08,301.53,139
16996,2011-04-08,330.94,102
17035,2011-04-08,174.02,86
14246,2011-04-08,449.64,216
16556,2011-04-08,318.07,167
16558,2011-04-08,230.98,116
14264,2011-04-08,115.7,18
12748,2011-04-08,32.65,7
13562,2011-04-08,603.27,233
17054,2011-04-08,314.07,319
12705,2011-04-08,1321.25,757
13995,2011-04-08,310.45,183
13305,2011-04-08,194.75,125
15874,2011-04-08,1163.75,895
18036,2011-04-08,110.8,83
16045,2011-04-08,196.8,107
18040,2011-04-08,239,96
13630,2011-04-08,431.78,311
14030,2011-04-08,337.67,248
15367,2011-04-08,651.6,338
13265,2011-04-08,817.44,720
16873,2011-04-08,528.93,341
13178,2011-04-08,483,355
13015,2011-04-08,314.6,192
17961,2011-04-08,32.32,23
13078,2011-04-08,306.18,182
17809,2011-04-08,270,40
12393,2011-04-08,421.6,224
12999,2011-04-08,320.28,310
17162,2011-04-08,183.15,63
14243,2011-04-08,373.27,237
14958,2011-04-08,210.65,70
14227,2011-04-08,304.33,111
16837,2011-04-08,148.74,98
17001,2011-04-08,313.5,158
16709,2011-04-08,149.9,26
14258,2011-04-08,798.4,1296
15189,2011-04-08,152.3,46
16010,2011-04-08,118.75,61
13911,2011-04-08,247.95,105
15114,2011-04-08,215.34,234
18041,2011-04-08,113.89,123
16325,2011-04-08,190.82,62
13767,2011-04-08,136.36,76
12356,2011-04-08,481.46,370
17268,2011-04-08,138.24,192
18118,2011-04-10,196.25,101
13548,2011-04-10,281.01,164
15311,2011-04-10,587.82,360
18226,2011-04-10,329.05,226
13632,2011-04-10,261.58,98
15955,2011-04-10,491.79,229
17550,2011-04-10,156.22,59
16889,2011-04-10,705.56,310
15038,2011-04-10,157.6,29
14450,2011-04-10,108.42,71
14030,2011-04-10,113.62,80
16931,2011-04-10,147.06,90
15058,2011-04-10,262.69,129
16359,2011-04-10,173.4,143
13232,2011-04-10,117.43,196
14504,2011-04-10,260.92,117
16779,2011-04-10,480.34,220
17372,2011-04-10,212.12,122
17757,2011-04-10,191.86,82
15665,2011-04-10,1476.22,1174
15547,2011-04-10,280.66,287
13956,2011-04-10,173.95,77
13606,2011-04-10,180.4,129
17268,2011-04-10,138.24,192
15867,2011-04-11,217.14,159
12596,2011-04-11,269.95,156
15971,2011-04-11,22.65,7
12428,2011-04-11,373.72,237
12701,2011-04-11,337.08,246
14911,2011-04-11,998.53,590
13654,2011-04-11,485.31,201
14286,2011-04-11,2050.08,1998
17841,2011-04-11,380.34,217
15214,2011-04-11,514.93,402
14606,2011-04-11,157.84,57
15780,2011-04-11,225.61,127
16133,2011-04-11,403.34,146
13634,2011-04-11,263.41,126
17340,2011-04-11,834.68,450
13549,2011-04-11,183.5,134
13798,2011-04-11,940.4,1160
17611,2011-04-11,282.4,141
16409,2011-04-11,532,400
17799,2011-04-11,112.86,89
15615,2011-04-11,758.92,436
14628,2011-04-11,331.58,106
14696,2011-04-11,284.35,135
12720,2011-04-11,293.24,218
16552,2011-04-11,284.44,180
16188,2011-04-11,151.65,71
17236,2011-04-11,118.45,69
15737,2011-04-11,475.88,286
17069,2011-04-11,476.37,229
16525,2011-04-11,435,128
13846,2011-04-11,252.53,111
13668,2011-04-11,132.44,106
17827,2011-04-11,312.01,218
12363,2011-04-11,299.1,282
14273,2011-04-11,112.8,54
13324,2011-04-11,1326.87,1097
15671,2011-04-11,375.96,184
18080,2011-04-11,841.5,330
13881,2011-04-11,309.88,322
15414,2011-04-11,36.2,12
18008,2011-04-11,162.5,130
13266,2011-04-11,-23.56,-52
16168,2011-04-11,141.2,88
13089,2011-04-11,153,12
16029,2011-04-11,470.4,192
13203,2011-04-11,165.71,145
14616,2011-04-11,158.4,32
13995,2011-04-11,-10.2,-12
14541,2011-04-11,134.8,52
15935,2011-04-12,308.82,1
12463,2011-04-12,344.57,187
14998,2011-04-12,183.64,105
13824,2011-04-12,659.3,202
16172,2011-04-12,199.38,180
17204,2011-04-12,461.25,119
12854,2011-04-12,401.82,257
16705,2011-04-12,1407.9,477
16729,2011-04-12,504.27,390
14006,2011-04-12,357.65,211
14844,2011-04-12,874.55,582
13577,2011-04-12,356.75,131
16919,2011-04-12,294.66,191
13458,2011-04-12,1015.14,666
16186,2011-04-12,392.41,428
17180,2011-04-12,303.12,356
15777,2011-04-12,293.96,129
14669,2011-04-12,427.54,287
13089,2011-04-12,787.42,443
14289,2011-04-12,147.3,40
15044,2011-04-12,465.58,126
13700,2011-04-12,314.52,380
17160,2011-04-12,611.91,569
13599,2011-04-12,331.81,182
16062,2011-04-12,330.62,209
16814,2011-04-12,180.85,75
12928,2011-04-12,387.7,236
13268,2011-04-12,152.58,154
16713,2011-04-12,341,198
16672,2011-04-12,302.4,96
15358,2011-04-12,362.26,505
12910,2011-04-12,720.22,502
17428,2011-04-12,1111.82,546
15981,2011-04-12,520.8,356
15251,2011-04-12,2846.02,1918
14032,2011-04-12,303.34,230
16843,2011-04-12,394.56,344
13157,2011-04-12,300.12,284
17811,2011-04-12,117.83,57
15932,2011-04-12,311.16,180
17576,2011-04-12,313.12,191
17511,2011-04-12,1444.66,990
13655,2011-04-12,383.65,115
15240,2011-04-12,316.2,204
14071,2011-04-12,-131.41,-95
14738,2011-04-12,162.7,58
16558,2011-04-12,-31.39,-12
18109,2011-04-12,113.25,19
14111,2011-04-12,94.2,148
14961,2011-04-12,-11.55,-7
16168,2011-04-12,44.55,9
13221,2011-04-13,349.25,91
16348,2011-04-13,455.7,228
14931,2011-04-13,293,97
13208,2011-04-13,205.28,148
14367,2011-04-13,409.85,217
17091,2011-04-13,505.57,323
13544,2011-04-13,122.91,75
14898,2011-04-13,186.88,248
13134,2011-04-13,500.2,162
15230,2011-04-13,370.2,339
15855,2011-04-13,106.4,66
18260,2011-04-13,451.58,314
17589,2011-04-13,590.77,446
16678,2011-04-13,147.3,46
12766,2011-04-13,1206.29,581
16607,2011-04-13,145.87,168
16309,2011-04-13,334.2,304
15640,2011-04-13,1103.73,553
14060,2011-04-13,446.7,493
14262,2011-04-13,240,196
16684,2011-04-13,4018.36,3500
13408,2011-04-13,822.9,466
13122,2011-04-13,903.67,537
13700,2011-04-13,172.09,134
13534,2011-04-13,124.8,70
15134,2011-04-13,110.1,50
17873,2011-04-13,395.25,267
16224,2011-04-13,375.74,406
18236,2011-04-13,123.2,52
13539,2011-04-13,151.55,97
14810,2011-04-13,171.06,86
15201,2011-04-13,-8.85,-7
14834,2011-04-13,243.69,81
17017,2011-04-13,267.96,184
15026,2011-04-13,121.8,23
13694,2011-04-13,1439.23,1757
14062,2011-04-13,317.26,156
13717,2011-04-13,272.54,318
14267,2011-04-13,-17.4,-12
15465,2011-04-13,514.05,79
12971,2011-04-13,136.2,36
16966,2011-04-13,409.2,360
16333,2011-04-13,1845.12,3288
15046,2011-04-13,328.55,125
13199,2011-04-13,408,160
16837,2011-04-13,112.2,12
14064,2011-04-13,-155.52,-432
18231,2011-04-13,429.25,253
17511,2011-04-13,31,20
12569,2011-04-14,447.72,182
12637,2011-04-14,615.2,284
12662,2011-04-14,444.82,228
12709,2011-04-14,68,41
12457,2011-04-14,669.25,197
13811,2011-04-14,258.75,29
13989,2011-04-14,896.67,869
14390,2011-04-14,503.33,207
16187,2011-04-14,713.08,498
13317,2011-04-14,444.63,215
17675,2011-04-14,498.16,244
17704,2011-04-14,387.29,175
12841,2011-04-14,162.35,124
16957,2011-04-14,301.8,108
16249,2011-04-14,814.83,441
17058,2011-04-14,582.72,351
17068,2011-04-14,422.55,198
13230,2011-04-14,233.12,59
17071,2011-04-14,278.5,102
13001,2011-04-14,636.45,317
13772,2011-04-14,228.42,86
15570,2011-04-14,294.04,90
16131,2011-04-14,1056.36,540
17362,2011-04-14,162.23,115
12477,2011-04-14,2221.02,728
17841,2011-04-14,242.39,98
16933,2011-04-14,212.98,125
15039,2011-04-14,787.84,332
16520,2011-04-14,297.16,139
17735,2011-04-14,848.87,551
17669,2011-04-14,516,320
16393,2011-04-14,128.25,66
17677,2011-04-14,310,200
15125,2011-04-14,527,400
12853,2011-04-14,457.6,188
15005,2011-04-14,193.96,116
14057,2011-04-14,391.04,356
13069,2011-04-14,103.25,35
15935,2011-04-14,108.04,114
14062,2011-04-14,1420.98,662
15813,2011-04-14,770.65,369
15220,2011-04-14,195.68,116
17865,2011-04-14,569.2,324
15416,2011-04-14,899.19,522
18198,2011-04-14,331.28,248
13590,2011-04-14,301.42,338
14606,2011-04-14,127.44,95
17381,2011-04-14,501.12,600
14198,2011-04-14,183.3,104
14163,2011-04-14,411.87,153
14051,2011-04-14,504.3,106
13629,2011-04-14,642,350
14482,2011-04-14,238.1,111
12931,2011-04-14,1488,1176
15235,2011-04-14,186.5,82
15139,2011-04-14,56.86,106
15271,2011-04-14,147.6,68
18229,2011-04-14,348.4,92
17930,2011-04-14,390.6,172
15230,2011-04-14,59.4,12
16735,2011-04-14,437.56,304
14040,2011-04-14,171.1,84
16806,2011-04-14,241.29,119
17315,2011-04-14,188.9,82
14428,2011-04-14,127.07,89
13089,2011-04-14,-35.15,-17
15189,2011-04-14,558.96,116
16133,2011-04-14,-18,-8
16394,2011-04-14,-11.82,-22
14195,2011-04-14,-49.3,-58
15769,2011-04-14,1220.4,360
12582,2011-04-15,306.2,159
12383,2011-04-15,142.16,77
12457,2011-04-15,219,101
13516,2011-04-15,146,56
15498,2011-04-15,344.4,190
15027,2011-04-15,341.4,140
14527,2011-04-15,58.85,11
18171,2011-04-15,224.14,86
13426,2011-04-15,339.2,108
14323,2011-04-15,299.82,222
13993,2011-04-15,278.22,114
18079,2011-04-15,1612.83,3843
14796,2011-04-15,418.94,241
17346,2011-04-15,223.42,155
14056,2011-04-15,321.83,217
16686,2011-04-15,141.68,80
13952,2011-04-15,2042.76,886
18094,2011-04-15,639.48,440
13090,2011-04-15,760.1,166
15249,2011-04-15,327.2,148
13468,2011-04-15,190.98,66
16523,2011-04-15,461.7,258
12989,2011-04-15,277.56,68
13742,2011-04-15,172.72,109
13880,2011-04-15,291.63,193
13048,2011-04-15,462.31,316
14700,2011-04-15,721.55,321
14211,2011-04-15,138.79,73
17389,2011-04-15,2945.5,732
15270,2011-04-15,300.25,265
15581,2011-04-15,39.6,8
15246,2011-04-15,328.15,161
17572,2011-04-15,81.4,32
13720,2011-04-15,165.9,46
14408,2011-04-15,354.84,190
12681,2011-04-17,545.57,377
14156,2011-04-17,446.74,151
15172,2011-04-17,346.4,194
12748,2011-04-17,625.27,348
15745,2011-04-17,302.85,127
17920,2011-04-17,417.93,560
15410,2011-04-17,456.2,164
13018,2011-04-17,757.03,425
15555,2011-04-17,290.52,249
12878,2011-04-17,539.81,335
15985,2011-04-17,899.58,878
16728,2011-04-17,102.44,50
13692,2011-04-17,856.63,734
14532,2011-04-17,140.55,166
14092,2011-04-17,311.38,219
16085,2011-04-17,143.69,129
14524,2011-04-17,292.08,107
17990,2011-04-17,314.84,290
13089,2011-04-17,626.06,459
17320,2011-04-17,459.18,256
16770,2011-04-17,124.98,66
16905,2011-04-17,201.6,78
13951,2011-04-17,303.49,175
15535,2011-04-17,118.85,15
17243,2011-04-17,340.8,171
12997,2011-04-17,302.92,185
12413,2011-04-17,84.65,25
17029,2011-04-17,358,200
12971,2011-04-17,174.6,70
15827,2011-04-17,63.36,36
18037,2011-04-17,2.1,1
13695,2011-04-17,71.42,50
13854,2011-04-17,308.64,80
13220,2011-04-17,83.4,12
16399,2011-04-18,178.41,159
16928,2011-04-18,379.56,236
16729,2011-04-18,273.71,303
12407,2011-04-18,269.66,204
12731,2011-04-18,-86,-61
14631,2011-04-18,320.58,192
14623,2011-04-18,192.68,104
16746,2011-04-18,522.69,323
16654,2011-04-18,274.45,145
12754,2011-04-18,2949.12,6432
18231,2011-04-18,458.25,122
13113,2011-04-18,601,142
15491,2011-04-18,1022.45,518
18069,2011-04-18,391.9,293
16033,2011-04-18,411.88,153
16550,2011-04-18,478.03,358
14692,2011-04-18,99.45,37
14978,2011-04-18,394.83,84
15265,2011-04-18,712.24,240
17841,2011-04-18,353.51,155
13458,2011-04-18,-9.35,-9
14502,2011-04-18,306.62,137
16719,2011-04-18,225.72,125
13798,2011-04-18,1045.68,682
18116,2011-04-18,189.98,127
17284,2011-04-18,212.34,202
16458,2011-04-18,198,138
15311,2011-04-18,1003.01,806
15625,2011-04-18,695.33,513
16700,2011-04-18,405.16,238
18219,2011-04-18,200.32,122
13069,2011-04-18,192.26,173
15199,2011-04-18,304.05,109
13082,2011-04-18,874.24,1001
15755,2011-04-18,306.05,157
14227,2011-04-18,282.94,206
15508,2011-04-18,311.42,154
16923,2011-04-18,192.33,94
17338,2011-04-18,687.05,365
13871,2011-04-18,509.34,226
16639,2011-04-18,308.2,112
17634,2011-04-18,164.75,33
16217,2011-04-18,121.25,31
13769,2011-04-18,202.88,74
16713,2011-04-18,152.2,36
13157,2011-04-18,-19.65,-9
14525,2011-04-18,169.47,70
14180,2011-04-18,187.75,37
18064,2011-04-18,408,160
17054,2011-04-18,298.3,78
15304,2011-04-18,51,4
17204,2011-04-18,-61,-8
15615,2011-04-18,82.5,66
13317,2011-04-18,-38.21,-17
15769,2011-04-18,122.04,36
17449,2011-04-19,300.09,186
12585,2011-04-19,777.25,407
12619,2011-04-19,425.68,468
12476,2011-04-19,1411.67,628
13376,2011-04-19,376,191
14156,2011-04-19,367.62,234
14352,2011-04-19,614.02,316
14662,2011-04-19,155.3,35
14672,2011-04-19,480.27,307
16730,2011-04-19,293.92,305
14201,2011-04-19,109.04,68
16633,2011-04-19,447.52,177
18173,2011-04-19,423.36,156
15140,2011-04-19,354.78,270
13263,2011-04-19,171.01,105
16919,2011-04-19,232.22,68
16628,2011-04-19,360.65,162
15436,2011-04-19,489.05,251
14152,2011-04-19,314.51,369
16170,2011-04-19,309.56,232
14298,2011-04-19,1534.97,2643
18116,2011-04-19,35.96,84
13647,2011-04-19,424.64,267
13184,2011-04-19,185.08,250
16180,2011-04-19,767,470
14415,2011-04-19,397.14,187
13735,2011-04-19,915.01,502
13266,2011-04-19,319.48,368
16907,2011-04-19,151.3,42
14309,2011-04-19,347.49,155
13141,2011-04-19,516.28,294
12947,2011-04-19,429.57,478
14242,2011-04-19,142.2,70
12594,2011-04-19,255.04,208
15594,2011-04-19,267.91,145
12901,2011-04-19,970.2,462
14606,2011-04-19,117.14,75
16422,2011-04-19,385.2,264
16098,2011-04-19,157.9,56
13719,2011-04-19,132.9,78
13479,2011-04-19,144.35,89
17663,2011-04-19,188.87,81
13199,2011-04-19,35.4,12
15932,2011-04-19,-5.12,-8
13082,2011-04-19,-18.15,-11
16325,2011-04-19,-53.1,-18
17450,2011-04-20,3082.9,1734
12656,2011-04-20,541.2,200
12530,2011-04-20,417.6,232
15249,2011-04-20,478.2,320
17530,2011-04-20,430.76,254
17567,2011-04-20,395.79,207
13097,2011-04-20,460.94,218
14905,2011-04-20,308.55,141
13632,2011-04-20,351.45,141
17511,2011-04-20,1466.14,858
13162,2011-04-20,548.43,453
16558,2011-04-20,307.16,371
15805,2011-04-20,1193.41,582
15039,2011-04-20,712.64,235
13269,2011-04-20,370.68,208
17115,2011-04-20,310.02,166
14868,2011-04-20,439.33,231
14776,2011-04-20,301.68,384
17719,2011-04-20,469.19,503
14527,2011-04-20,103.15,25
15078,2011-04-20,580.26,332
17734,2011-04-20,112.98,66
15984,2011-04-20,212.19,81
18177,2011-04-20,225.05,121
17454,2011-04-20,115.43,57
14626,2011-04-20,586.9,432
17730,2011-04-20,347.17,296
12901,2011-04-20,54.72,88
16676,2011-04-20,329.24,134
15159,2011-04-20,863.2,371
17211,2011-04-20,110.86,63
15179,2011-04-20,67.5,10
14334,2011-04-20,268.68,178
16103,2011-04-20,204.46,130
18246,2011-04-20,232.9,70
12971,2011-04-20,623.8,224
17652,2011-04-20,409.94,312
15260,2011-04-20,267.7,126
15290,2011-04-20,290.4,120
18102,2011-04-20,1196.96,328
17946,2011-04-20,132.03,66
17463,2011-04-20,234.25,109
13576,2011-04-20,426.24,144
15465,2011-04-20,571.5,58
16837,2011-04-20,102,8
15912,2011-04-20,141.49,66
17402,2011-04-20,212.5,30
18198,2011-04-20,302.56,296
13027,2011-04-20,2016,5040
17856,2011-04-20,50.46,14
16011,2011-04-20,119.1,78
18283,2011-04-21,117.68,87
12664,2011-04-21,642,153
12670,2011-04-21,633.05,278
12708,2011-04-21,202.5,146
13505,2011-04-21,1009.69,489
17841,2011-04-21,293.2,107
17631,2011-04-21,302.55,92
15034,2011-04-21,991.72,543
14711,2011-04-21,526.5,187
16146,2011-04-21,385.69,211
13389,2011-04-21,257.89,115
14730,2011-04-21,162.02,87
16019,2011-04-21,232.68,162
14231,2011-04-21,309,176
17061,2011-04-21,1938.75,586
15281,2011-04-21,252.23,137
14770,2011-04-21,597.82,310
17109,2011-04-21,464.59,248
14562,2011-04-21,481.4,291
14001,2011-04-21,1007.9,538
17588,2011-04-21,397.2,56
13263,2011-04-21,133.59,69
13148,2011-04-21,341.58,101
14759,2011-04-21,572.25,119
14031,2011-04-21,975.42,440
14298,2011-04-21,1368.16,2460
16133,2011-04-21,2210.05,1270
